,PartnerID,Age,CreditCondition,LombardRating,CountryID,TreasuryID,LombardCategoryID,AmountZB,Qty,TermWoutGracePeriod,WeightGross,WeightNet,WeightNet999,WeightNotBrilliant,WeightNet999Calc,Cost,CostMetal,CostPerGram,CostInsert,Proba,PromoActionID,PromotionID,CostAmount,PercentPerDay,FlagNewPartner,DneySProshZB,DoSumAmountzb,DoAVGAmountzb,DoZB,DoBad,DoSumBad,DoGood,DoPercentGood,DoSumGood,DoMaxBadPercentPerDay,DoAVGBadPercentPerDay,DoMinGoodPercentPerDay,DoAVGGoodPercentPerDay,DoQntNew,DoQntPerez,DoQntOSN,DoQntBuyUp,DoAVGDneyZaloga,DoAVGDneySProshZB,DoAVGWeightGross,DoSUMWeightGross,DoAVGWeightNet,DoSUMWeightNet,DoAVGWeightNet999,DoSUMWeightNet999,DoAVGWeightNotBrilliant,DoSUMWeightNotBrilliant,DoAVGCostPerGram,DoAVGCost,DoMaxCost,DoQntTreasury,DoAVGPercentPerDay,DoMINPercentPerDay,DoMAXPercentPerDay,OverPayAmount,PercentAmount,isGoodZB,isBadZB,BudetSledZalog,BudetPerezalog
DoQntOSN,-0.02158789599543971,0.024219203260115417,0.009766649580447359,0.006588298974761058,,0.030770641111716315,0.026981691855958594,0.0013407062111299313,0.006329796563941508,-0.010200237630274674,-0.0011507176140804808,-0.0009801902505186338,-0.0010220160171562664,-0.00173121598555609,-0.0010427539265702374,0.001350275443207236,0.0014203069165286918,0.02360626215030541,-0.0004745444205097636,0.0030680896553554747,,0.006774963036425841,0.0013407062111299313,0.0019053298457088136,0.04948212519584452,-0.001140437938231592,0.047960076485405886,0.01408830399987855,0.12589642522331473,0.05682771639148029,0.019655779225007646,0.10655148730190402,0.019977566315573587,0.048329710412911314,0.13185020358047314,0.07807214197310891,0.03263634832913212,0.0494025721989345,0.1097075700674213,0.07975203290410036,1.0,0.03968532683013157,0.033067862339886116,0.005223546836414171,0.011103540624013366,0.052766122557991395,0.012182838992900218,0.05290886587634289,0.011946013633941129,0.05125748404071618,0.007591946710497459,0.02952161674432303,0.05388205661168011,0.012734188516331037,0.03339317481898246,0.07129485326453369,0.05548444255343962,0.026898799665312622,0.12110713956333963,-0.004690428235629396,-0.0003692095177104802,0.0029498054547351634,-0.0029500926812943374,0.022521600271127592,0.0022711679269018037
DoQntBuyUp,0.06224337467743906,0.017500702337590178,0.007695137613638284,0.00211961193995603,,0.11379253960813354,0.09578030707352474,0.010449505021760726,-0.0006315327672937937,-0.0414296519589165,0.0005874593482249632,0.00027610355318086205,0.0006159996652064294,0.002610148589201255,0.0005903752825960643,0.010162833329959278,0.008887385292899902,0.07247008684001278,0.022433015953605556,0.010236429292562077,,0.016767433488515247,0.010449505021760726,-0.008439035066082911,0.04406745313235376,-0.00911728835238656,0.02855291445771296,0.029203265141296095,0.05241828039343775,0.01693096310842591,0.015743159643390618,0.04573104952900764,0.0065086323623987875,0.034910977443127184,0.035476396674675253,0.03455443134715642,0.01518052814232221,0.019765985030328097,0.04933010706744072,0.022099697343469667,0.03968532683013157,1.0,0.009673501954266833,0.015604571289287633,0.013256299070559844,0.02389866349303374,0.013735288816354342,0.02371313735707662,0.014146125016680819,0.023761439977559626,0.0198849978966362,0.01573432100868142,0.08595945804929317,0.027745672765028626,0.03668290740750441,0.06954234940276269,0.021196885497354715,0.01456366712393248,0.022759941491087607,-0.0029443815801747215,-0.019232201973069376,-0.008648051948042572,0.008632307212336394,0.011742543852845693,-0.0008781272479798619
DoAVGDneyZaloga,-0.11139024456992049,0.16783679804493143,0.47916746391966925,0.28731742401289706,,0.19186764703308606,0.16523806338676886,0.07579031425521218,0.02786489132682302,0.08077636112975448,0.046828452111145905,0.04445770012360608,0.044957925443778655,0.0373843900829936,0.0448276134335788,0.07870404292510148,0.07767539807410424,0.28008566899061993,0.03274614088459707,0.030459086816388845,,-0.007731739442726019,0.07579031425521218,-0.08864242098902139,0.5027517842419352,0.009703566466364848,0.08775356642291463,0.2105169673654054,0.19675470077605786,-0.015692198658399166,0.015743834111447152,0.257991222944502,0.5838803433378678,0.13144457920199515,0.16932004237240494,0.18081849138341047,0.46702909731086867,0.5272589464103902,0.11814344640937526,0.22692717748759542,0.033067862339886116,0.009673501954266833,1.0,0.1671487768786912,0.19924718169365124,0.09970798175104267,0.20716047504441107,0.09854812895936063,0.20565229128810242,0.09732076096231791,0.15395209055258088,0.06737434426851018,0.49714543662847493,0.2064443958406608,0.1605885432473774,0.43473180804029354,0.38604396654936124,0.315742064748495,0.3536331788629677,0.022434795993535567,0.16134989723534968,0.2580878702982097,-0.25817637678715516,0.26628166429224853,0.26659091699435317
DoAVGDneySProshZB,-0.09727342867224288,0.03250823883123136,0.15124430188170068,0.08858743790509509,,0.12686138997138158,0.1074588004368121,-0.017993002150997896,-0.039482997261481995,-0.025947809031808638,-0.030752696922678603,-0.031163396396240158,-0.031190492207195802,-0.008218336092279574,-0.031222592227124205,-0.015075246042241273,-0.014499175187478345,0.13043186141228863,-0.00942924699702863,-0.008246548640171774,,-0.024174553904767474,-0.017993002150997896,-0.0174659150728873,0.26964287982149876,0.12373466654064035,-0.04064497627869895,0.02500584854949359,-0.06931917606044229,-0.03557307666494816,-0.025288128824497408,-0.06199574946633573,0.18442747892051148,-0.04560871543527918,0.11385004851353557,0.1362996690985827,0.23408067714050038,0.237799869717632,-0.06240398851083072,-0.051514064042121624,0.005223546836414171,0.015604571289287633,0.1671487768786912,1.0,0.027819941041239703,-0.045401137501818276,0.02896767514664274,-0.04569198645724484,0.027318526276363036,-0.04497251652856843,0.016541630516386394,-0.02276857575244285,0.25392546190229803,0.027223661004176204,-0.02630111700937751,0.16330815161013945,0.2469638773970029,0.21786441437824652,0.1981345347015583,-0.018504468202468084,0.003754065016898292,0.08120393927082672,-0.08122161006445644,0.0651144435521345,0.02498764063020014
DoAVGWeightGross,-0.08217380621859947,0.06675664688907454,0.23354109512671747,0.11821217228255046,,0.03941227259152555,0.0437666200098862,0.49521413006201603,0.19823139294436598,0.08447762521478738,0.5021880057274487,0.5010423712570339,0.5002869769852512,0.20254433485420628,0.49966001020957623,0.5096159152388116,0.5079165921037011,0.10406720550166128,0.10240710972197953,0.07452038930370994,,-0.03879689372050219,0.49521413006201603,-0.0644255338500469,0.2944761705489732,0.018404381602557095,0.43711669194595826,0.9048066426189022,0.18690881946792895,0.08514093985916801,0.1633457286652809,0.17408703208580126,0.25601864444062583,0.463602906885754,0.08784624072426082,0.08803193649827236,0.1698438994549046,0.2029310038845297,0.17393333894955343,0.12982707661408,0.011103540624013366,0.013256299070559844,0.19924718169365124,0.027819941041239703,1.0,0.4878215610647047,0.93847253855614,0.4781202072374115,0.9371902144880568,0.4754539814566568,0.4738474721246721,0.2600877367233687,0.2901032961906471,0.9150935162264514,0.6942612260530885,0.25828849554572364,0.1924604638088883,0.15632993877173326,0.17952395178543165,0.18734419844616562,0.26734689711987103,0.07694213002433513,-0.0769498573741071,0.13594109562070264,0.07269810652017353
DoSUMWeightGross,-0.07591992175316124,0.03369434120037264,0.12876363685071812,0.04551956228898819,,0.04018522750157581,0.045464234242019876,0.34602427563831273,0.15860055040557033,0.02193719926236816,0.313329144765637,0.31468399579941053,0.31629062758260973,0.109771328625047,0.3159144837841646,0.34918773729294356,0.34814460747580067,0.07558451135843419,0.06868286900703215,0.03709847239997872,,0.006948116560357155,0.34602427563831273,-0.04416616157697333,0.08436465298001804,-0.042123345747991765,0.9802423430733862,0.5463288908346496,0.5237410906278306,0.32645004935589256,0.47759847922014853,0.42520158896582966,0.05197124816731337,0.8663687679437783,0.087712698871607,0.07075469379138413,0.012720128488235958,0.04672160309977334,0.4951373832464536,0.3527608432548319,0.052766122557991395,0.02389866349303374,0.09970798175104267,-0.045401137501818276,0.4878215610647047,1.0,0.5028945279950134,0.9965041917014419,0.5108621470337795,0.9980674904751233,0.2771993594539729,0.6001559373824684,0.10301264895587425,0.5411086242782682,0.7269209136793758,0.2530804606484264,0.02996440302678266,-0.006136410085684075,0.07034887340782096,0.2434274983903782,0.1089071196313265,-0.00406953404654571,0.004072160977851892,0.05970359886834113,0.015943368381372065
DoAVGWeightNet,-0.08776641469790455,0.06640409801040052,0.24705570883062455,0.12661352157616765,,0.039089849177297506,0.044647901683651146,0.5268763868939412,0.21037335283404313,0.09062901991916635,0.5319032703384403,0.5351063103783179,0.534050411493112,0.17938416736998117,0.5333990469428878,0.542457030495086,0.5409958812247828,0.11354469326746384,0.10347682497069033,0.0780862216544897,,-0.04384166734570997,0.5268763868939412,-0.06711876814865049,0.31016575324138457,0.019477510465421986,0.46026920577448927,0.9599422906580569,0.19749081042027114,0.09475752204586245,0.17971565558916852,0.18052872536846257,0.2668743602500861,0.4871723619917577,0.09467515592871853,0.09459154784040033,0.17822108183118415,0.21289115298968403,0.18606227525313943,0.13399080343012224,0.012182838992900218,0.013735288816354342,0.20716047504441107,0.02896767514664274,0.93847253855614,0.5028945279950134,1.0,0.5071502289396174,0.997867336425055,0.5032593992820159,0.41794497403696873,0.24479666267828537,0.3112267100631693,0.9717364835581686,0.7385855619974536,0.2723580702202711,0.20297370899981607,0.1649433283561414,0.18973262646600217,0.19989252182081024,0.28279229819082685,0.07800185853321137,-0.07800977755630763,0.1427950649300319,0.07478085297490868
DoSUMWeightNet,-0.07659874452873187,0.03167116144452523,0.13187682117868343,0.047155650793496165,,0.03874595046239091,0.04524114422280804,0.3497150382850295,0.1609522346658105,0.023087956130063553,0.3164946077291124,0.31905436320806146,0.32054013116732827,0.10142379846476281,0.3201815025566088,0.3529395233080316,0.35224942384469765,0.07522920512050542,0.06356635190955157,0.03655730297474106,,0.00363641240755237,0.3497150382850295,-0.043880652807105645,0.0846429973041354,-0.042317820309661185,0.9744325554981754,0.5469471468190339,0.5240002524195024,0.3404965933441559,0.49704037625501535,0.4155362393616221,0.04970150799756164,0.8554834661042564,0.08975817316825703,0.07225306988351161,0.012922475302500482,0.04706673550224329,0.5023792746650686,0.3431775561807733,0.05290886587634289,0.02371313735707662,0.09854812895936063,-0.04569198645724484,0.4781202072374115,0.9965041917014419,0.5071502289396174,1.0,0.5140991809802736,0.9985521177300062,0.25604210908499175,0.538650970723623,0.10310323127956161,0.5418645996954544,0.7316577247849799,0.25547792519829177,0.030444561480491586,-0.0059713448566040715,0.07109296257692121,0.24934828924204985,0.10992870952720522,-0.006780673710924956,0.00678348144529109,0.059889617363947885,0.014984907054581687
DoAVGWeightNet999,-0.08742195311069247,0.06731713270908282,0.24454472766701693,0.12504818883391816,,0.03839051424498668,0.044102708213882846,0.528740078902799,0.21030965790465678,0.08965388808413471,0.5319728768930794,0.5348587021640139,0.5351793502450032,0.18190751653642728,0.5345231878244685,0.5438811639965639,0.5421459409565779,0.11552473349353087,0.10804505730820803,0.08470211561268642,,-0.04243886612194544,0.528740078902799,-0.06739104083165483,0.306167719941043,0.01790952010103787,0.4699931090315783,0.9641257812644345,0.19904223732617396,0.09432706666526405,0.18007158218856817,0.1827835045078583,0.2635515836972615,0.49466711328086976,0.09367254476384859,0.09342751923909373,0.17448972290319414,0.2091448384718006,0.18695494363254941,0.13583893652834458,0.011946013633941129,0.014146125016680819,0.20565229128810242,0.027318526276363036,0.9371902144880568,0.5108621470337795,0.997867336425055,0.5140991809802736,1.0,0.5116679859812184,0.4232433968847746,0.26017970785789196,0.3107932339021385,0.9748627164268633,0.7436488964270591,0.2709079226332082,0.19914637981515393,0.161176802896909,0.1868820131775205,0.20190879673606588,0.2836168817457435,0.07698778524878418,-0.07699537672855146,0.14152373020798548,0.07393439463485789
DoSUMWeightNet999,-0.07481244497232849,0.031803267771788,0.1283389533281457,0.045527172003989945,,0.03816113708721681,0.044154487332934644,0.3468188299508855,0.15964845489459786,0.022533753645872685,0.3131434524365908,0.31542377354375134,0.3172943403765542,0.10234238229055356,0.31692380797870817,0.3498219464271421,0.34893010520277085,0.0747322084827334,0.06634179727483208,0.03760594003138652,,0.004916116789701702,0.3468188299508855,-0.043566091942907226,0.08282755033206993,-0.04157426270174791,0.9811105218371607,0.5466545442384716,0.5165034357162327,0.33133136837779503,0.48778987507671606,0.4126515793939909,0.04908004660511923,0.8575925779219277,0.087182241781388,0.0700173645334298,0.011979945157021164,0.04535431297711367,0.4935032632769041,0.3406336021878606,0.05125748404071618,0.023761439977559626,0.09732076096231791,-0.04497251652856843,0.4754539814566568,0.9980674904751233,0.5032593992820159,0.9985521177300062,0.5116679859812184,1.0,0.2611618199325097,0.5717394457671539,0.10191566464200182,0.5409765442291761,0.7268597971145339,0.2513059863076512,0.029073786330891117,-0.00651232670549481,0.06910286354821382,0.2476475348091372,0.1088174521087447,-0.0063436480507283515,0.006346544766018466,0.058656666639396164,0.014670803312864451
DoAVGWeightNotBrilliant,-0.04526818594826957,0.08477347864816472,0.13052369842631478,0.058674917675217514,,0.05335927614197991,0.04772044893721521,0.23990262575123986,0.08658498160713682,0.029205590652933235,0.2516321296008582,0.22257337872679372,0.2244251770716196,0.32806608557076306,0.2240501196166933,0.24429015067844817,0.2401172369155374,0.05673335747131633,0.10228651293528566,0.049990614061546736,,0.013293076509807565,0.23990262575123986,-0.04721432386925845,0.16838180741619244,-0.008399768774276537,0.2565291904370202,0.4362630050854496,0.12985546746076684,0.015321763031884296,0.053572123177990406,0.1520465912972156,0.17072402382077517,0.2942984415618823,0.0530248453196871,0.05670349983049324,0.10139554555191893,0.1281705508949669,0.10089175368963349,0.11788395656120698,0.007591946710497459,0.0198849978966362,0.15395209055258088,0.016541630516386394,0.4738474721246721,0.2771993594539729,0.41794497403696873,0.25604210908499175,0.4232433968847746,0.2611618199325097,1.0,0.3729351414175624,0.1394085979524408,0.4356278553692601,0.3510450026283607,0.17143556814969407,0.10645798173610108,0.07761834331833624,0.10283353086552381,0.08008043534208745,0.13970163329959345,0.07127242315332728,-0.07127763039560575,0.08792937193260608,0.057300116286760315
DoSUMWeightNotBrilliant,-0.034268244993298114,0.03977767892158001,0.03881683673393058,0.009237557957396069,,0.0390167030173447,0.02927103944119271,0.16016859162516514,0.06702957394108654,-0.00036299856840452203,0.14539322495246187,0.13460668226128578,0.13684711809040684,0.14154779430398895,0.13646175752651704,0.16121481825559922,0.15706103376330652,0.04816536376292713,0.09071546429571173,0.02713248254961463,,0.039488436480925836,0.16016859162516514,-0.028093481699018527,0.04445298587829491,-0.022100009023705028,0.6296948455120445,0.309721615190763,0.2940267671631005,0.040674766752041146,0.0716404645987007,0.34011287506617843,0.05201551561248867,0.611745027703029,0.028444681698615897,0.024849587076077727,0.005065861701920545,0.02257043750286813,0.20851890392136496,0.29487008581676544,0.02952161674432303,0.01573432100868142,0.06737434426851018,-0.02276857575244285,0.2600877367233687,0.6001559373824684,0.24479666267828537,0.538650970723623,0.26017970785789196,0.5717394457671539,0.3729351414175624,1.0,0.058622088247200096,0.3051858071697724,0.3693014637301061,0.11991421503771102,0.011830640375871358,-0.005114906053801575,0.03175607681675884,0.07768271885633093,0.05018711127642527,0.02511844501834981,-0.02511900887472307,0.031519368644086956,0.018075613518769053
DoAVGCostPerGram,-0.01963185383732402,0.1639321667260515,0.4975882902499922,0.2728762181982141,,0.3323975469041866,0.30609595124625105,0.0866217394737715,0.006371520850779786,0.057187994166752784,0.04563859421274747,0.04645380013115075,0.048157227127132045,0.011726958284001837,0.0479267359814659,0.09182436161583023,0.08848768457705032,0.4019332177566951,0.07002114085552821,0.08914215517091338,,-0.05682012716556738,0.0866217394737715,-0.08150150987821629,0.8863432032314845,0.15221849276798824,0.10010914732204812,0.3402241638743236,0.19806759176948943,0.05602669979337845,0.056485044479098426,0.20781283918250595,0.7435607688165411,0.12461778325605702,0.26247444263671493,0.29704169139812275,0.6768438962337718,0.7172570143749056,0.18265505804753698,0.13821554390267307,0.05388205661168011,0.08595945804929317,0.49714543662847493,0.25392546190229803,0.2901032961906471,0.10301264895587425,0.3112267100631693,0.10310323127956161,0.3107932339021385,0.10191566464200182,0.1394085979524408,0.058622088247200096,1.0,0.342715348112518,0.19819682395103883,0.5910365332035912,0.7397041663644107,0.692546027331405,0.5905843329632567,0.03365602106469793,0.04505658636058686,0.27682710092525376,-0.2768865603876647,0.33674396043499916,0.1529100624543981
DoAVGCost,-0.03332477462418084,0.07307795943016016,0.24415285815142615,0.11681324448368387,,0.10468162075250423,0.10183372767090564,0.544183819765601,0.2083022676671693,0.04526869929652529,0.5228468204046797,0.5245076067269444,0.525033252424029,0.18796471099749262,0.5243774211491504,0.5586958363053927,0.5555811904334311,0.16809029808329784,0.13149063243300468,0.07708085938290975,,-0.020124862919881074,0.544183819765601,-0.07358923405112407,0.29525793221163144,0.0032874190122316503,0.5172529584593253,0.9907318788129984,0.20869629594614403,0.09505881926438865,0.21244607682834513,0.1942814401730383,0.2576839999653716,0.5266298111595884,0.08578101769645312,0.08550518585896513,0.16662229028446257,0.20192673013797982,0.19428563093349005,0.14467935868830856,0.012734188516331037,0.027745672765028626,0.2064443958406608,0.027223661004176204,0.9150935162264514,0.5411086242782682,0.9717364835581686,0.5418645996954544,0.9748627164268633,0.5409765442291761,0.4356278553692601,0.3051858071697724,0.342715348112518,1.0,0.7611314399923755,0.2913813750715905,0.18781545794362436,0.1497089217221409,0.1770072833257924,0.21766076609116036,0.24899358972683877,0.07697891531041605,-0.07699453876998932,0.13789267065145278,0.07720342811684065
DoMaxCost,-0.08885937523367572,0.04267731967983747,0.20059281623083616,0.0867517183810596,,0.06294545070993963,0.06700013770195157,0.4897109639869531,0.17810245437506644,0.03640573777009438,0.46387792786685583,0.46644072230295547,0.46766474692274645,0.15812996070590915,0.46714020049932053,0.5000684109369916,0.4986425182846622,0.11936148707889403,0.0964311816137684,0.05859576902900582,,-0.01095278181780824,0.4897109639869531,-0.06181943212684929,0.1704790624102459,-0.0423162508802319,0.671461292021029,0.7563651395714199,0.3540827849352903,0.1612843002054825,0.21794980433313282,0.3295863784376472,0.1427403994626398,0.7426641175198145,0.1088620244717812,0.10119074605192283,0.0632654335097549,0.11312657830460289,0.32922675090359504,0.2459600442258457,0.03339317481898246,0.03668290740750441,0.1605885432473774,-0.02630111700937751,0.6942612260530885,0.7269209136793758,0.7385855619974536,0.7316577247849799,0.7436488964270591,0.7268597971145339,0.3510450026283607,0.3693014637301061,0.19819682395103883,0.7611314399923755,1.0,0.28268384613375497,0.09080076421288852,0.037195382247621554,0.11820315054017717,0.233243207513877,0.19257831618810925,0.03597720171614467,-0.03597897151771731,0.10118691762964697,0.04246389898043029
DoQntTreasury,-0.18672602515865466,0.14321545674092598,0.4026922388845411,0.20923120093863729,,0.31789866861866145,0.27433111006714445,0.12021147644843674,0.042974737799398914,0.032626555816137666,0.08344474633027163,0.08330221774070358,0.08372528548191527,0.033823248757428134,0.08345788494434489,0.12256950283265776,0.12182148581420839,0.2923871523585156,0.0328206654968723,0.022749961932231357,,0.00423258454052102,0.12021147644843674,-0.08476808186208477,0.5611673952662877,0.028371299315822007,0.24345071019791187,0.2929254196676145,0.36750894904625847,0.13952191786633805,0.23048531343531914,0.3612915123190281,0.486202180693323,0.23317356431744143,0.28153442755076336,0.2955789582489941,0.4000566520498037,0.48247506173933696,0.34315774139029703,0.25220787323744975,0.07129485326453369,0.06954234940276269,0.43473180804029354,0.16330815161013945,0.25828849554572364,0.2530804606484264,0.2723580702202711,0.25547792519829177,0.2709079226332082,0.2513059863076512,0.17143556814969407,0.11991421503771102,0.5910365332035912,0.2913813750715905,0.28268384613375497,1.0,0.45090270775773034,0.3564633709938945,0.42569774972751606,0.06001085962538678,0.017981383705641896,0.18827785065846095,-0.188344799475355,0.25646397785086117,0.11381319644780678
DoAVGPercentPerDay,-0.19787354614972272,0.0761720799379368,0.42580804351388596,0.24896811180434353,,0.09191337702978251,0.085577058279604,0.003932981766437872,-0.0043435361638341176,0.14204781008993786,-0.007944912977171549,-0.00791853854019432,-0.00771632603152307,-0.0023694230454085895,-0.00783175932926089,0.007384489850255375,0.007577183133517373,0.14603880590185064,0.0012309363449166716,0.010102273666735433,,-0.1620780515063512,0.003932981766437872,0.09905483338271684,0.8035724444740149,0.2036115560798547,0.023022190282565157,0.18646417892746162,0.1235487254787077,0.052014353594986275,0.014645159219068449,0.11750270495237525,0.6226829385939067,0.03354905529215011,0.48466556537296607,0.5349902260079316,0.7437311357270306,0.7746094620968919,0.13098718232334258,0.062462144674015625,0.05548444255343962,0.021196885497354715,0.38604396654936124,0.2469638773970029,0.1924604638088883,0.02996440302678266,0.20297370899981607,0.030444561480491586,0.19914637981515393,0.029073786330891117,0.10645798173610108,0.011830640375871358,0.7397041663644107,0.18781545794362436,0.09080076421288852,0.45090270775773034,1.0,0.9414916165246541,0.8024054923650682,0.014612556341903726,0.05086488550165624,0.2033668126340215,-0.20339137795735418,0.28831368847466415,0.08658774582951306
DoMINPercentPerDay,-0.15691295718114182,0.04199738269182179,0.36717434786121905,0.22903770198295334,,0.05201198619776455,0.05124816161591942,-0.019261288385405844,-0.012971250688838592,0.15940171076715173,-0.0259101225971316,-0.025786499455462287,-0.025653254478120426,-0.010088601946049838,-0.025735708577119973,-0.016959019828689463,-0.01661342225438982,0.08569708833584551,-0.005462831234108205,0.0028672361185433995,,-0.18831145701774404,-0.019261288385405844,0.10697722083604733,0.7611772446671455,0.22834573160007218,-0.00738263210023892,0.14911133707551907,0.060607551601529475,0.0350903246317951,0.0016835793001284778,0.050806156024094544,0.5702988269512641,-0.008724397887429814,0.37363292406595405,0.44462392266286155,0.7529573593964566,0.7087279922544557,0.07208836617859608,0.01967017168118064,0.026898799665312622,0.01456366712393248,0.315742064748495,0.21786441437824652,0.15632993877173326,-0.006136410085684075,0.1649433283561414,-0.0059713448566040715,0.161176802896909,-0.00651232670549481,0.07761834331833624,-0.005114906053801575,0.692546027331405,0.1497089217221409,0.037195382247621554,0.3564633709938945,0.9414916165246541,1.0,0.6814583664454245,0.005903872468919719,0.036102730945070584,0.17259839847915098,-0.17261562946258793,0.2530032063321885,0.06940197976896881
DoMAXPercentPerDay,-0.20224561516264783,0.09737829513356423,0.3590625971692069,0.19214989094384294,,0.08847790736665173,0.08207301701843793,0.025649529134852207,0.01618960008397753,0.1048768979672847,0.014241228077776554,0.014456589340188872,0.01460199779161089,0.004475668595870007,0.014454470569355934,0.028885047769519667,0.028934434055203732,0.14202235907461463,0.006278004354356766,0.012979028031795159,,-0.09072996957220891,0.025649529134852207,0.06400251128983803,0.640220776502104,0.13208596871150882,0.058887870555787286,0.17638583172517416,0.18027695402294866,0.08310282443031416,0.03332399872677367,0.16593509178624272,0.5002324052655693,0.07240816698758726,0.7594829771910558,0.6384381746747574,0.5646713127317885,0.6163238566813534,0.1813745887905875,0.10413905026277245,0.12110713956333963,0.022759941491087607,0.3536331788629677,0.1981345347015583,0.17952395178543165,0.07034887340782096,0.18973262646600217,0.07109296257692121,0.1868820131775205,0.06910286354821382,0.10283353086552381,0.03175607681675884,0.5905843329632567,0.1770072833257924,0.11820315054017717,0.42569774972751606,0.8024054923650682,0.6814583664454245,1.0,0.024489543770735225,0.051452112375484624,0.17179712012461337,-0.17181711374523206,0.24752432985297737,0.08128375549547553
OverPayAmount,-0.03849322457850614,0.0020319209375253442,0.11190459362288852,0.02880358906809835,,0.007237506997332897,0.013239004053161125,0.435542492491983,0.3767078045769737,0.06479103511678304,0.37213232448161926,0.37629943609663014,0.3808376243741822,0.11003881107837157,0.38082534096929826,0.42014957446919243,0.419611555666045,0.030021600012522496,0.07085812727420443,0.04100125455194923,,-0.027339912468487566,0.435542492491983,-0.012304702373988978,0.026765397473007217,-0.014925669312452507,0.24646093917000786,0.22543784792104538,0.0898194665785912,0.07988004098537273,0.09419492815684054,0.056127605423556215,0.009605563965415625,0.19008985377708465,0.024525378732360707,0.018159355201119814,0.014846512494287645,0.0213651854810591,0.09251370004207635,0.050234031358279696,-0.004690428235629396,-0.0029443815801747215,0.022434795993535567,-0.018504468202468084,0.18734419844616562,0.2434274983903782,0.19989252182081024,0.24934828924204985,0.20190879673606588,0.2476475348091372,0.08008043534208745,0.07768271885633093,0.03365602106469793,0.21766076609116036,0.233243207513877,0.06001085962538678,0.014612556341903726,0.005903872468919719,0.024489543770735225,1.0,0.11949098192864825,-0.02824405639745455,0.028242367982582617,0.0229637752290836,0.0007060877251279745
PercentAmount,-0.05582478315701875,0.032641236666256616,0.0903331930339617,0.08210580360177089,,-0.14869326316103731,-0.13066398862936182,0.42178374597583085,0.19404364909680727,0.08687547346640973,0.42741801315349764,0.4287136042642926,0.4317634882117934,0.15391768346568732,0.4311701201443979,0.41197141817827293,0.40794002502036963,0.017006145621320957,0.12681893417796772,0.06552551561048188,,-0.03671492657712316,0.42178374597583085,-0.018422246951521108,0.07475940800404778,-0.002932043725904023,0.0879541375270162,0.25294571585321346,0.03934776866865062,-0.010178441635579086,-7.269877786470706e-06,0.05683500725986111,0.10896799297582027,0.12482627795767029,0.003928670339851886,0.0027926245320112632,0.06495442073634235,0.07911046858170401,0.021483373915934984,0.048769406577686324,-0.0003692095177104802,-0.019232201973069376,0.16134989723534968,0.003754065016898292,0.26734689711987103,0.1089071196313265,0.28279229819082685,0.10992870952720522,0.2836168817457435,0.1088174521087447,0.13970163329959345,0.05018711127642527,0.04505658636058686,0.24899358972683877,0.19257831618810925,0.017981383705641896,0.05086488550165624,0.036102730945070584,0.051452112375484624,0.11949098192864825,1.0,0.1588718625444518,-0.15885951625330316,0.08719326350386329,0.09371230655318628
isGoodZB,-0.005125523417560783,0.175430295552234,0.1840195035940496,0.21009798098577023,,0.12184342673270078,0.11706243138135208,0.02626587324448243,-0.07887590327683418,0.07337269082227338,0.03300362106671927,0.029087841236384367,0.02895504894356948,0.0436219683464492,0.02857855920731773,0.04036377169007953,0.03910375001923425,0.14285147802350204,0.025241288635814874,-0.003149344551443716,,0.06132019545476093,0.02626587324448243,-0.14740030023739384,0.28946516421362045,0.003594786781507548,-0.009548306060112068,0.06749698526466623,0.034678099608051134,-0.1160398532896661,-0.07458635187402887,0.1261733591965588,0.47655318041496536,0.0536802803408719,-0.07328667089683377,-0.07962403799592566,0.33284484901459177,0.3638135182357425,-0.007300142295069101,0.07940342215730156,0.0029498054547351634,-0.008648051948042572,0.2580878702982097,0.08120393927082672,0.07694213002433513,-0.00406953404654571,0.07800185853321137,-0.006780673710924956,0.07698778524878418,-0.0063436480507283515,0.07127242315332728,0.02511844501834981,0.27682710092525376,0.07697891531041605,0.03597720171614467,0.18827785065846095,0.2033668126340215,0.17259839847915098,0.17179712012461337,-0.02824405639745455,0.1588718625444518,1.0,-0.999922287712865,0.41011298036001276,0.26316784423310474
